row_id,engagement_score
93194,2.48
93195,3.259
93196,4.353
93197,3.65
93198,4.306
93199,3.328
93200,4.283
93201,2.37
93202,4.229
93203,4.115
93204,2.396
93205,3.121
93206,4.071
93207,3.455
93208,3.829
93209,3.139
93210,3.602
93211,2.574
93212,3.113
93213,3.977
93214,2.571
93215,3.329
93216,3.829
93217,4.361
93218,2.761
93219,3.401
93220,3.722
93221,3.184
93222,3.086
93223,4.463
93224,3.065
93225,3.507
93226,3.403
93227,2.947
93228,3.858
93229,4.647
93230,3.598
93231,4.145
93232,3.785
93233,3.659
93234,2.695
93235,3.694
93236,3.697
93237,3.792
93238,3.824
93239,2.932
93240,3.629
93241,2.983
93242,2.072
93243,3.093
93244,3.32
93245,3.395
93246,2.724
93247,3.144
93248,3.645
93249,3.971
93250,3.957
93251,2.552
93252,3.236
93253,4.079
93254,3.659
93255,3.6
93256,3.968
93257,3.21
93258,4.044
93259,3.693
93260,3.126
93261,3.901
93262,3.831
93263,3.585
93264,3.682
93265,3.07
93266,3.619
93267,3.378
93268,2.638
93269,3.46
93270,3.807
93271,3.094
93272,3.529
93273,4.348
93274,4.091
93275,4.222
93276,3.227
93277,3.93
93278,3.092
93279,3.25
93280,3.103
93281,4.49
93282,3.288
93283,4.127
93284,2.735
93285,4.459
93286,3.014
93287,3.499
93288,2.699
93289,4.433
93290,4.445
93291,4.03
93292,3.336
93293,2.073
93294,4.307
93295,3.865
93296,4.071
93297,2.453
93298,4.025
93299,3.272
93300,3.284
93301,3.846
93302,3.582
93303,2.107
93304,3.638
93305,2.772
93306,3.582
93307,3.308
93308,2.993
93309,3.174
93310,3.283
93311,4.139
93312,3.803
93313,3.111
93314,4.151
93315,3.296
93316,3.795
93317,3.398
93318,4.189
93319,2.903
93320,2.746
93321,3.954
93322,3.955
93323,2.842
93324,4.224
93325,4.137
93326,3.406
93327,3.86
93328,4.013
93329,3.458
93330,3.723
93331,3.821
93332,4.511
93333,3.45
93334,3.478
93335,4.124
93336,3.924
93337,3.871
93338,4.035
93339,3.594
93340,3.236
93341,3.649
93342,4.414
93343,3.425
93344,2.026
93345,4.258
93346,2.891
93347,2.918
93348,2.82
93349,3.554
93350,4.074
93351,3.276
93352,3.827
93353,2.505
93354,3.553
93355,4.044
93356,3.416
93357,4.392
93358,4.24
93359,2.531
93360,2.319
93361,3.968
93362,4.2
93363,4.104
93364,3.618
93365,3.602
93366,3.966
93367,3.752
93368,4.49
93369,3.286
93370,4.135
93371,2.821
93372,2.78
93373,3.93
93374,3.218
93375,2.642
93376,3.867
93377,3.475
93378,4.014
93379,2.689
93380,4.027
93381,3.579
93382,2.94
93383,4.076
93384,3.942
93385,3.994
93386,4.308
93387,4.297
93388,3.323
93389,3.244
93390,1.691
93391,3.363
93392,3.611
93393,3.953
93394,3.178
93395,2.972
93396,3.923
93397,3.48
93398,3.279
93399,3.128
93400,4.048
93401,4.114
93402,4.085
93403,2.556
93404,4.362
93405,1.955
93406,4.356
93407,3.208
93408,3.578
93409,4.225
93410,4.071
93411,4.692
93412,4.254
93413,4.491
93414,3.936
93415,3.621
93416,3.795
93417,3.936
93418,2.056
93419,3.522
93420,2.186
93421,3.428
93422,3.065
93423,3.355
93424,4.482
93425,3.622
93426,4.003
93427,2.069
93428,3.743
93429,3.505
93430,4.134
93431,2.821
93432,4.101
93433,3.65
93434,3.771
93435,3.675
93436,2.946
93437,3.221
93438,3.008
93439,3.64
93440,3.793
93441,3.147
93442,4.275
93443,2.075
93444,3.604
93445,3.269
93446,2.31
93447,3.874
93448,2.496
93449,4.041
93450,3.141
93451,4.083
93452,3.564
93453,2.677
93454,4.332
93455,2.752
93456,4.249
93457,3.658
93458,3.025
93459,3.21
93460,3.754
93461,3.534
93462,3.5
93463,3.427
93464,3.541
93465,3.124
93466,3.054
93467,4.321
93468,4.006
93469,3.609
93470,2.484
93471,3.991
93472,2.654
93473,3.25
93474,2.812
93475,3.526
93476,4.258
93477,3.266
93478,3.99
93479,1.976
93480,3.485
93481,3.747
93482,2.982
93483,3.978
93484,4.478
93485,3.904
93486,3.213
93487,4.112
93488,3.599
93489,3.007
93490,3.472
93491,3.691
93492,3.716
93493,3.168
93494,4.001
93495,2.196
93496,2.99
93497,3.501
93498,4.116
93499,4.307
93500,3.04
93501,4.685
93502,2.369
93503,3.514
93504,4.126
93505,3.526
93506,4.51
93507,3.348
93508,2.661
93509,3.023
93510,3.354
93511,4.226
93512,2.612
93513,3.248
93514,3.746
93515,3.818
93516,3.367
93517,2.556
93518,2.946
93519,2.727
93520,3.685
93521,2.955
93522,3.618
93523,2.63
93524,3.451
93525,3.556
93526,4.068
93527,3.84
93528,4.226
93529,2.299
93530,4.014
93531,3.962
93532,4.254
93533,3.829
93534,3.638
93535,2.262
93536,3.322
93537,3.393
93538,3.09
93539,2.78
93540,3.417
93541,3.627
93542,4.34
93543,2.871
93544,4.389
93545,4.328
93546,4.128
93547,2.933
93548,2.772
93549,4.197
93550,3.476
93551,3.948
93552,4.212
93553,2.865
93554,3.826
93555,3.437
93556,3.391
93557,3.177
93558,3.858
93559,4.032
93560,2.28
93561,3.143
93562,2.971
93563,3.697
93564,3.477
93565,3.247
93566,4.046
93567,2.759
93568,3.418
93569,3.515
93570,2.077
93571,2.575
93572,4.368
93573,4.1
93574,4.041
93575,4.041
93576,4.271
93577,4.389
93578,3.756
93579,2.897
93580,4.097
93581,4.297
93582,3.668
93583,2.717
93584,3.462
93585,3.719
93586,3.227
93587,3.821
93588,4.179
93589,2.998
93590,2.302
93591,3.501
93592,4.082
93593,4.072
93594,3.625
93595,3.619
93596,3.243
93597,3.581
93598,3.203
93599,2.797
93600,3.973
93601,3.248
93602,4.224
93603,3.602
93604,3.738
93605,2.835
93606,3.259
93607,2.249
93608,2.501
93609,3.839
93610,4.307
93611,3.709
93612,3.679
93613,4.209
93614,2.944
93615,2.355
93616,3.384
93617,2.702
93618,3.846
93619,2.86
93620,4.152
93621,3.034
93622,3.225
93623,4.277
93624,2.852
93625,3.302
93626,3.394
93627,3.646
93628,4.237
93629,3.727
93630,4.15
93631,4.014
93632,2.995
93633,2.283
93634,3.644
93635,4.425
93636,4.233
93637,2.353
93638,3.802
93639,3.609
93640,2.411
93641,4.488
93642,4.334
93643,3.145
93644,2.83
93645,3.458
93646,3.246
93647,3.697
93648,3.249
93649,3.62
93650,2.201
93651,4.022
93652,3.488
93653,3.525
93654,3.317
93655,2.982
93656,4.3
93657,4.19
93658,3.29
93659,3.453
93660,3.045
93661,4.169
93662,3.688
93663,3.471
93664,1.659
93665,3.55
93666,3.23
93667,4.117
93668,3.383
93669,2.899
93670,2.166
93671,3.508
93672,3.571
93673,4.25
93674,3.457
93675,4.316
93676,3.326
93677,2.706
93678,4.395
93679,4.086
93680,3.272
93681,3.644
93682,3.233
93683,4.655
93684,3.612
93685,2.944
93686,3.867
93687,2.704
93688,3.152
93689,3.2
93690,3.605
93691,4.13
93692,3.948
93693,3.527
93694,2.26
93695,3.483
93696,3.737
93697,4.108
93698,3.913
93699,2.966
93700,4.266
93701,3.524
93702,2.785
93703,4.004
93704,4.25
93705,3.752
93706,4.231
93707,4.552
93708,3.489
93709,2.259
93710,3.756
93711,3.802
93712,3.661
93713,3.604
93714,2.856
93715,4.065
93716,3.485
93717,1.818
93718,2.402
93719,3.538
93720,3.567
93721,3.953
93722,3.895
93723,2.34
93724,2.595
93725,3.912
93726,3.385
93727,3.616
93728,3.649
93729,4.392
93730,2.857
93731,4.048
93732,3.13
93733,4.103
93734,3.57
93735,4.223
93736,2.598
93737,3.738
93738,3.818
93739,2.321
93740,2.952
93741,3.411
93742,3.104
93743,2.411
93744,3.583
93745,3.861
93746,3.082
93747,3.142
93748,3.757
93749,3.28
93750,4.273
93751,4.015
93752,3.363
93753,3.593
93754,3.642
93755,4.312
93756,4.027
93757,2.588
93758,4.343
93759,4.279
93760,4.141
93761,1.568
93762,4.228
93763,3.351
93764,3.243
93765,3.409
93766,4.244
93767,3.952
93768,3.529
93769,4.122
93770,4.218
93771,3.37
93772,4.389
93773,4.535
93774,2.156
93775,2.354
93776,3.587
93777,4.203
93778,2.314
93779,2.884
93780,3.282
93781,4.453
93782,4.347
93783,3.919
93784,2.851
93785,3.406
93786,2.154
93787,3.437
93788,4.003
93789,3.668
93790,2.986
93791,3.65
93792,3.526
93793,4.269
93794,2.051
93795,3.277
93796,3.467
93797,2.661
93798,3.419
93799,4.719
93800,2.721
93801,3.919
93802,4.004
93803,3.372
93804,4.097
93805,3.696
93806,3.302
93807,3.305
93808,4.376
93809,2.657
93810,4.039
93811,4.206
93812,3.374
93813,3.614
93814,3.908
93815,4.006
93816,2.709
93817,3.61
93818,1.744
93819,3.488
93820,3.278
93821,3.331
93822,3.228
93823,2.426
93824,3.638
93825,3.137
93826,3.923
93827,3.337
93828,3.493
93829,3.611
93830,3.747
93831,2.855
93832,3.79
93833,3.712
93834,4.049
93835,3.764
93836,3.638
93837,3.046
93838,4.208
93839,3.782
93840,4.107
93841,3.581
93842,2.268
93843,2.64
93844,3.301
93845,4.001
93846,3.229
93847,3.334
93848,3.282
93849,3.978
93850,2.991
93851,4.006
93852,3.798
93853,4.246
93854,3.546
93855,4.164
93856,4.183
93857,3.482
93858,3.926
93859,3.582
93860,3.755
93861,1.965
93862,3.446
93863,3.092
93864,4.092
93865,3.402
93866,3.456
93867,3.791
93868,4.421
93869,3.512
93870,3.499
93871,3.006
93872,2.934
93873,3.83
93874,2.766
93875,4.038
93876,3.921
93877,3.529
93878,3.768
93879,3.318
93880,4.048
93881,4.117
93882,3.137
93883,2.976
93884,3.478
93885,3.277
93886,2.289
93887,3.897
93888,3.107
93889,2.594
93890,2.827
93891,2.911
93892,3.744
93893,3.832
93894,3.132
93895,4.6
93896,3.905
93897,3.897
93898,3.756
93899,4.335
93900,4.163
93901,3.046
93902,2.671
93903,4.413
93904,3.82
93905,3.549
93906,3.648
93907,2.966
93908,2.634
93909,2.521
93910,1.917
93911,4.042
93912,3.712
93913,4.104
93914,4.158
93915,3.848
93916,1.918
93917,2.772
93918,3.359
93919,4.14
93920,3.526
93921,2.906
93922,2.429
93923,2.463
93924,3.31
93925,3.37
93926,3.824
93927,3.708
93928,3.394
93929,1.965
93930,3.474
93931,2.652
93932,4.229
93933,3.336
93934,3.977
93935,2.98
93936,2.438
93937,3.716
93938,3.997
93939,4.419
93940,4.036
93941,3.094
93942,2.465
93943,3.454
93944,3.784
93945,3.609
93946,4.184
93947,3.493
93948,3.368
93949,0.761
93950,2.877
93951,3.809
93952,3.154
93953,2.318
93954,2.607
93955,3.4
93956,3.517
93957,3.806
93958,3.287
93959,3.817
93960,4.125
93961,3.491
93962,4.227
93963,3.552
93964,4.587
93965,3.668
93966,3.493
93967,3.249
93968,2.81
93969,2.65
93970,3.425
93971,2.302
93972,3.824
93973,2.207
93974,3.992
93975,3.842
93976,4.105
93977,3.65
93978,2.773
93979,3.532
93980,3.079
93981,3.397
93982,4.272
93983,3.694
93984,4.085
93985,3.815
93986,3.404
93987,2.724
93988,3.57
93989,3.377
93990,3.409
93991,4.101
93992,3.582
93993,4.203
93994,4.102
93995,3.632
93996,4.182
93997,3.615
93998,3.141
93999,3.09
94000,3.231
94001,3.754
94002,3.787
94003,3.981
94004,3.307
94005,3.256
94006,3.011
94007,4.568
94008,1.945
94009,3.762
94010,3.85
94011,4.279
94012,3.783
94013,3.44
94014,3.344
94015,3.101
94016,3.709
94017,3.411
94018,3.858
94019,4.029
94020,4.07
94021,3.206
94022,2.835
94023,4.399
94024,3.416
94025,3.806
94026,2.959
94027,4.282
94028,3.52
94029,2.787
94030,3.78
94031,4.091
94032,3.531
94033,2.256
94034,3.672
94035,4.014
94036,3.848
94037,3.573
94038,2.431
94039,3.848
94040,3.918
94041,3.684
94042,4.15
94043,3.254
94044,3.721
94045,3.57
94046,3.805
94047,4.023
94048,4.664
94049,4.367
94050,3.855
94051,2.703
94052,3.425
94053,4.116
94054,4.087
94055,3.5
94056,3.301
94057,3.387
94058,4.344
94059,2.464
94060,3.847
94061,2.988
94062,4.088
94063,3.379
94064,3.743
94065,3.776
94066,3.138
94067,4.131
94068,3.085
94069,4.015
94070,2.391
94071,3.354
94072,4.141
94073,3.645
94074,3.335
94075,3.504
94076,3.821
94077,3.373
94078,3.368
94079,3.259
94080,3.043
94081,1.936
94082,3.695
94083,3.193
94084,3.939
94085,3.506
94086,3.253
94087,4.158
94088,4.08
94089,4.063
94090,3.209
94091,3.851
94092,3.892
94093,3.691
94094,3.379
94095,4.336
94096,3.126
94097,3.875
94098,2.375
94099,3.402
94100,2.127
94101,2.933
94102,1.54
94103,3.975
94104,3.222
94105,3.423
94106,3.545
94107,2.865
94108,4.262
94109,2.616
94110,3.737
94111,3.808
94112,3.51
94113,3.766
94114,3.791
94115,3.494
94116,3.062
94117,3.881
94118,4.174
94119,2.532
94120,3.112
94121,4.344
94122,4.178
94123,2.353
94124,4.042
94125,3.971
94126,3.671
94127,4.453
94128,3.599
94129,3.28
94130,2.713
94131,3.038
94132,3.201
94133,3.7
94134,3.89
94135,4.005
94136,2.84
94137,4.451
94138,3.822
94139,3.446
94140,3.654
94141,3.299
94142,3.787
94143,3.76
94144,3.476
94145,3.893
94146,4.101
94147,4.143
94148,3.757
94149,3.295
94150,3.826
94151,2.893
94152,4.508
94153,3.697
94154,3.271
94155,3.772
94156,3.234
94157,2.694
94158,2.267
94159,4.1
94160,4.485
94161,3.744
94162,3.312
94163,2.46
94164,2.077
94165,4.178
94166,3.665
94167,1.66
94168,3.812
94169,3.523
94170,3.961
94171,3.75
94172,4.008
94173,4.12
94174,4.241
94175,4.189
94176,3.693
94177,4.166
94178,3.821
94179,3.524
94180,3.124
94181,3.041
94182,2.567
94183,3.988
94184,3.944
94185,4.098
94186,3.805
94187,3.568
94188,3.74
94189,3.759
94190,3.739
94191,4.207
94192,3.237
94193,2.669
94194,3.895
94195,4.445
94196,4.199
94197,3.953
94198,3.839
94199,3.528
94200,3.803
94201,3.123
94202,4.446
94203,3.471
94204,3.753
94205,2.95
94206,4.037
94207,3.756
94208,3.372
94209,3.946
94210,3.983
94211,3.686
94212,4.289
94213,4.406
94214,3.505
94215,2.729
94216,3.732
94217,3.594
94218,3.186
94219,2.518
94220,3.922
94221,2.821
94222,3.703
94223,4.099
94224,3.976
94225,3.428
94226,2.853
94227,4.031
94228,3.887
94229,4.048
94230,4.392
94231,2.866
94232,4.457
94233,4.135
94234,3.416
94235,2.865
94236,4.139
94237,4.051
94238,3.978
94239,3.893
94240,2.785
94241,3.385
94242,3.141
94243,3.793
94244,3.937
94245,4.125
94246,4.688
94247,3.237
94248,3.414
94249,4.08
94250,3.098
94251,4.43
94252,2.586
94253,2.883
94254,3.978
94255,2.518
94256,2.115
94257,4.145
94258,3.264
94259,3.422
94260,3.548
94261,3.962
94262,3.434
94263,4.017
94264,2.965
94265,3.066
94266,3.261
94267,2.935
94268,4.14
94269,2.849
94270,2.931
94271,3.888
94272,3.464
94273,2.531
94274,3.964
94275,3.268
94276,4.325
94277,3.889
94278,2.233
94279,3.545
94280,4.007
94281,3.318
94282,4.672
94283,4.339
94284,2.147
94285,2.835
94286,3.563
94287,3.688
94288,4.154
94289,3.036
94290,3.772
94291,3.764
94292,4.482
94293,4.037
94294,4.109
94295,4.235
94296,2.858
94297,4.194
94298,3.792
94299,3.044
94300,4.471
94301,3.928
94302,2.28
94303,4.175
94304,3.966
94305,2.49
94306,3.954
94307,3.79
94308,3.807
94309,3.672
94310,3.863
94311,2.216
94312,3.494
94313,4.071
94314,3.461
94315,2.712
94316,4.116
94317,3.555
94318,3.251
94319,4.026
94320,3.486
94321,1.327
94322,3.822
94323,3.899
94324,2.424
94325,3.635
94326,3.421
94327,3.484
94328,3.515
94329,3.612
94330,3.586
94331,3.889
94332,3.976
94333,4.147
94334,4.102
94335,3.749
94336,2.407
94337,3.584
94338,3.034
94339,3.934
94340,2.756
94341,3.373
94342,3.635
94343,4.241
94344,3.843
94345,3.833
94346,2.964
94347,3.447
94348,2.673
94349,3.65
94350,3.833
94351,4.098
94352,3.667
94353,3.18
94354,4.057
94355,4.041
94356,3.631
94357,3.79
94358,2.639
94359,3.289
94360,3.325
94361,2.967
94362,4.155
94363,3.492
94364,2.01
94365,3.746
94366,3.917
94367,3.496
94368,3.35
94369,3.221
94370,4.341
94371,3.141
94372,4.163
94373,3.59
94374,2.835
94375,3.08
94376,2.516
94377,3.107
94378,3.408
94379,3.181
94380,1.78
94381,3.891
94382,3.398
94383,4.321
94384,3.4
94385,3.26
94386,2.591
94387,4.18
94388,3.684
94389,3.154
94390,3.423
94391,2.849
94392,4.087
94393,3.89
94394,3.059
94395,4.125
94396,2.921
94397,4.095
94398,4.254
94399,3.565
94400,4.126
94401,2.986
94402,4.008
94403,3.023
94404,2.475
94405,3.633
94406,3.511
94407,3.15
94408,4.423
94409,3.009
94410,4.425
94411,1.968
94412,3.102
94413,2.765
94414,3.133
94415,2.444
94416,3.218
94417,3.503
94418,3.071
94419,3.411
94420,3.438
94421,2.982
94422,4.185
94423,2.982
94424,3.016
94425,3.279
94426,3.821
94427,3.181
94428,2.961
94429,2.71
94430,2.889
94431,3.684
94432,4.006
94433,3.482
94434,2.875
94435,2.064
94436,4.105
94437,3.805
94438,3.984
94439,3.872
94440,3.872
94441,3.908
94442,3.973
94443,2.131
94444,3.445
94445,2.811
94446,3.923
94447,1.042
94448,3.546
94449,1.614
94450,3.932
94451,3.915
94452,2.879
94453,4.15
94454,4.004
94455,3.253
94456,3.795
94457,4.035
94458,3.073
94459,3.789
94460,3.047
94461,2.997
94462,3.784
94463,3.961
94464,3.284
94465,3.94
94466,3.339
94467,4.285
94468,2.559
94469,3.881
94470,4.141
94471,3.269
94472,2.507
94473,3.449
94474,3.966
94475,3.874
94476,3.456
94477,3.791
94478,3.403
94479,3.355
94480,3.404
94481,4.281
94482,2.692
94483,3.972
94484,3.692
94485,3.694
94486,2.773
94487,3.021
94488,3.777
94489,2.926
94490,3.819
94491,4.085
94492,3.191
94493,3.378
94494,3.865
94495,3.322
94496,3.508
94497,4.317
94498,3.954
94499,4.599
94500,3.615
94501,3.577
94502,4.082
94503,3.754
94504,4.378
94505,2.923
94506,2.328
94507,3.313
94508,3.479
94509,3.75
94510,3.551
94511,3.988
94512,2.637
94513,4.064
94514,2.111
94515,3.278
94516,4.091
94517,2.093
94518,2.575
94519,4.003
94520,2.585
94521,3.861
94522,3.813
94523,4.332
94524,3.108
94525,3.244
94526,3.429
94527,4.333
94528,3.411
94529,3.113
94530,2.526
94531,3.803
94532,3.816
94533,3.619
94534,3.365
94535,4.292
94536,3.509
94537,2.98
94538,3.662
94539,4.204
94540,3.752
94541,2.435
94542,3.791
94543,3.499
94544,3.514
94545,3.7
94546,4.152
94547,3.327
94548,3.924
94549,3.422
94550,3.893
94551,3.784
94552,4.444
94553,1.704
94554,2.762
94555,1.964
94556,3.078
94557,3.483
94558,3.261
94559,3.453
94560,3.507
94561,3.684
94562,4.594
94563,2.958
94564,4.175
94565,3.327
94566,3.573
94567,3.085
94568,3.104
94569,3.955
94570,3.546
94571,3.883
94572,3.273
94573,2.192
94574,4.005
94575,3.733
94576,4.015
94577,3.124
94578,3.425
94579,4.329
94580,2.929
94581,4.343
94582,3.87
94583,3.795
94584,3.34
94585,4.171
94586,3.63
94587,3.941
94588,3.803
94589,3.521
94590,3.805
94591,2.476
94592,3.851
94593,3.778
94594,3.894
94595,2.831
94596,2.826
94597,2.622
94598,3.257
94599,3.991
94600,3.977
94601,3.002
94602,2.405
94603,4.124
94604,4.012
94605,3.736
94606,3.696
94607,3.129
94608,4.537
94609,3.062
94610,3.433
94611,4.215
94612,2.121
94613,4.122
94614,4.136
94615,4.193
94616,3.501
94617,3.579
94618,2.59
94619,3.687
94620,3.322
94621,4.392
94622,3.428
94623,3.87
94624,2.998
94625,2.755
94626,4.018
94627,4.174
94628,2.947
94629,3.234
94630,3.953
94631,2.899
94632,3.278
94633,2.697
94634,4.526
94635,3.826
94636,4.085
94637,3.177
94638,4.263
94639,3.32
94640,3.796
94641,2.686
94642,4.015
94643,3.555
94644,2.02
94645,3.886
94646,4.403
94647,3.718
94648,3.749
94649,3.941
94650,3.242
94651,3.164
94652,3.98
94653,3.849
94654,3.537
94655,2.178
94656,3.373
94657,4.088
94658,2.769
94659,3.427
94660,2.629
94661,2.877
94662,3.446
94663,2.933
94664,4.336
94665,3.976
94666,3.646
94667,2.806
94668,2.045
94669,4.091
94670,4.345
94671,3.866
94672,3.464
94673,4.331
94674,4.383
94675,2.359
94676,4.198
94677,3.955
94678,3.973
94679,3.476
94680,4.268
94681,2.576
94682,3.165
94683,3.91
94684,3.234
94685,4.051
94686,4.041
94687,1.474
94688,3.501
94689,4.274
94690,3.788
94691,3.348
94692,2.946
94693,3.688
94694,4.079
94695,3.599
94696,3.663
94697,3.597
94698,3.598
94699,2.891
94700,4.195
94701,2.267
94702,2.257
94703,3.61
94704,3.43
94705,4.16
94706,3.202
94707,2.163
94708,3.672
94709,2.854
94710,3.094
94711,2.357
94712,3.435
94713,4.326
94714,2.917
94715,3.7
94716,3.879
94717,3.367
94718,3.585
94719,4.395
94720,3.761
94721,3.933
94722,3.435
94723,3.756
94724,3.248
94725,3.537
94726,4.35
94727,3.501
94728,3.228
94729,4.213
94730,3.835
94731,3.959
94732,3.923
94733,2.35
94734,3.766
94735,3.583
94736,3.822
94737,3.521
94738,4.173
94739,4.003
94740,4.352
94741,3.698
94742,3.513
94743,2.599
94744,3.158
94745,3.278
94746,3.253
94747,4.135
94748,4.024
94749,3.959
94750,3.641
94751,4.344
94752,3.801
94753,3.052
94754,3.036
94755,3.963
94756,4.376
94757,3.851
94758,2.944
94759,3.368
94760,3.581
94761,3.907
94762,4.329
94763,2.742
94764,3.286
94765,2.732
94766,2.743
94767,2.706
94768,3.869
94769,3.441
94770,2.513
94771,4.213
94772,3.18
94773,2.743
94774,2.778
94775,4.442
94776,2.757
94777,4.326
94778,3.649
94779,4.376
94780,3.304
94781,4.639
94782,2.014
94783,3.937
94784,4.178
94785,4.458
94786,3.825
94787,4.375
94788,4.57
94789,2.362
94790,3.403
94791,2.822
94792,3.411
94793,2.251
94794,4.214
94795,4.136
94796,1.502
94797,4.288
94798,3.543
94799,3.031
94800,3.823
94801,2.488
94802,3.63
94803,2.679
94804,4.835
94805,4.045
94806,2.572
94807,3.869
94808,1.98
94809,2.318
94810,3.674
94811,2.924
94812,3.374
94813,3.291
94814,3.443
94815,4.284
94816,3.548
94817,3.86
94818,3.74
94819,3.44
94820,3.363
94821,3.494
94822,4.092
94823,3.302
94824,2.608
94825,3.586
94826,3.318
94827,3.676
94828,3.898
94829,4.055
94830,3.979
94831,3.286
94832,2.653
94833,3.006
94834,3.36
94835,3.286
94836,4.329
94837,2.625
94838,4.2
94839,2.732
94840,3.892
94841,3.49
94842,3.215
94843,3.569
94844,3.269
94845,4.048
94846,2.725
94847,3.969
94848,4.575
94849,2.666
94850,3.442
94851,3.82
94852,4.087
94853,3.717
94854,3.612
94855,1.572
94856,2.581
94857,3.749
94858,4.126
94859,3.121
94860,2.189
94861,2.923
94862,3.824
94863,2.676
94864,3.677
94865,3.916
94866,3.889
94867,3.133
94868,4.019
94869,3.421
94870,3.999
94871,3.438
94872,1.777
94873,3.598
94874,4.101
94875,4.08
94876,3.115
94877,3.02
94878,3.636
94879,2.469
94880,3.661
94881,3.218
94882,3.807
94883,3.785
94884,4.101
94885,3.012
94886,2.508
94887,2.375
94888,3.194
94889,3.561
94890,2.989
94891,3.66
94892,3.842
94893,3.674
94894,4.724
94895,3.303
94896,4.141
94897,2.664
94898,3.928
94899,2.524
94900,4.563
94901,4.146
94902,3.787
94903,4.563
94904,3.35
94905,2.973
94906,3.81
94907,3.005
94908,4.015
94909,4.026
94910,4.049
94911,4.008
94912,2.2
94913,2.936
94914,3.637
94915,4.581
94916,3.17
94917,4.184
94918,4.022
94919,3.403
94920,2.641
94921,4.476
94922,3.919
94923,3.811
94924,3.69
94925,4.414
94926,3.225
94927,3.51
94928,2.239
94929,3.837
94930,3.166
94931,4.059
94932,4.044
94933,3.512
94934,4.1
94935,3.243
94936,2.179
94937,2.696
94938,4.259
94939,3.547
94940,3.795
94941,2.697
94942,3.844
94943,3.253
94944,3.272
94945,3.28
94946,2.373
94947,3.812
94948,4.034
94949,4.109
94950,2.993
94951,4.086
94952,3.6
94953,4.233
94954,3.765
94955,4.193
94956,2.266
94957,4.054
94958,4.066
94959,4.378
94960,3.851
94961,3.242
94962,4.306
94963,3.159
94964,3.453
94965,2.947
94966,3.034
94967,2.088
94968,4.458
94969,4.357
94970,3.257
94971,3.371
94972,4.141
94973,1.661
94974,3.617
94975,2.287
94976,2.538
94977,3.82
94978,3.469
94979,3.191
94980,3.626
94981,3.729
94982,3.88
94983,4.044
94984,3.443
94985,4.487
94986,2.266
94987,4.207
94988,3.136
94989,3.603
94990,2.976
94991,3.769
94992,4.348
94993,4.001
94994,3.834
94995,2.891
94996,4.393
94997,3.95
94998,4.19
94999,4.118
95000,3.631
95001,4.196
95002,2.2
95003,3.84
95004,2.607
95005,3.449
95006,3.438
95007,3.739
95008,2.915
95009,4.021
95010,3.709
95011,4.278
95012,3.085
95013,3.425
95014,4.235
95015,3.543
95016,3.97
95017,3.391
95018,2.993
95019,4.222
95020,2.627
95021,2.788
95022,2.74
95023,3.09
95024,3.544
95025,3.439
95026,4.414
95027,3.939
95028,3.9
95029,3.507
95030,3.434
95031,3.125
95032,2.479
95033,2.695
95034,3.806
95035,2.327
95036,4.441
95037,3.557
95038,3.934
95039,3.752
95040,4.048
95041,3.559
95042,3.155
95043,3.643
95044,4.304
95045,4.169
95046,3.783
95047,2.872
95048,3.563
95049,3.608
95050,2.9
95051,4.212
95052,4.258
95053,4.504
95054,4
95055,3.784
95056,3.261
95057,4.194
95058,3.581
95059,4
95060,3.322
95061,3.649
95062,3.223
95063,1.68
95064,2.728
95065,2.714
95066,4.235
95067,3.983
95068,3.35
95069,3.703
95070,4.199
95071,3.134
95072,3.628
95073,1.757
95074,2.988
95075,2.503
95076,3.437
95077,3.569
95078,3.627
95079,4.591
95080,3.803
95081,3.232
95082,3.046
95083,3.514
95084,3.96
95085,3.657
95086,4.129
95087,3.675
95088,3.726
95089,4.565
95090,2.725
95091,3.691
95092,3.502
95093,3.799
95094,2.295
95095,4
95096,3.396
95097,3.231
95098,4.132
95099,3.685
95100,3.972
95101,2.938
95102,4.012
95103,3.634
95104,3.898
95105,3.188
95106,3.144
95107,3.619
95108,2.849
95109,2.585
95110,4.223
95111,3.921
95112,3.861
95113,3.076
95114,3.22
95115,2.85
95116,4.585
95117,3.455
95118,3.898
95119,2.127
95120,4.059
95121,3.515
95122,3.944
95123,2.612
95124,4.173
95125,3.711
95126,3.408
95127,2.643
95128,3.446
95129,2.435
95130,3.748
95131,3.499
95132,2.172
95133,4.14
95134,3.896
95135,3.411
95136,2.324
95137,3.635
95138,3.383
95139,4.259
95140,2.616
95141,3.726
95142,3.159
95143,2.706
95144,1.839
95145,3.288
95146,4.001
95147,3.422
95148,3.963
95149,3.66
95150,4.21
95151,4.063
95152,3.513
95153,4.395
95154,3.165
95155,3.389
95156,3.431
95157,2.521
95158,4.221
95159,3.789
95160,3.592
95161,3.179
95162,3.195
95163,3.566
95164,3.723
95165,3.471
95166,3.712
95167,3.801
95168,2.145
95169,4.141
95170,4.126
95171,3.612
95172,3.445
95173,3.744
95174,4.021
95175,2.503
95176,3.784
95177,3.836
95178,3.201
95179,2.341
95180,4.155
95181,3.203
95182,3.144
95183,4.142
95184,4.266
95185,2.386
95186,4.063
95187,3.617
95188,3.432
95189,4.039
95190,3.219
95191,3.17
95192,3.658
